#            620002
HWS        56.40       1.00   S
JJS        63.36       1.00   P
LZZ        52.40       1.00   P
MDS        51.36       1.00   P
WMP        35.30       1.00   P
WMP        59.00       1.00   S
XJP        43.70       1.00   P
XJP        73.60       1.00   S
ZJG        73.75       1.00   P
#            620300
EMS        30.00       1.00   P
EMS        49.50       1.00   S
GDS        46.55       1.00   P
HMS        29.80       1.00   P
HMS        49.80       1.00   S
HWS        19.60       1.00   P
HWS        32.40       1.00   S
LZZ        41.17       1.00   P
MDS        39.73       1.00   P
WMP        19.40       1.00   P
WMP        31.90       1.00   S
XJP        31.00       1.00   P
XJP        51.20       1.00   S
YGD        38.80       1.00   P
YGD        66.30       1.00   S
ZJG        60.31       1.00   P
#            620302
GDS        50.70       1.00   P
GDS        86.50       1.00   S
HMS        63.74       1.00   P
MDS        57.71       1.00   P
WMP        54.80       1.00   P
XJP        46.40       1.00   P
YGD        64.48       1.00   P
YZP        69.28       1.00   P
#            620304
HMS        43.20       1.00   P
HWS        39.80       1.00   P
HWS        65.80       1.00   S
MDS        43.77       1.00   P
WMP        30.80       1.00   P
WMP        53.50       1.00   S
XJP        30.10       1.00   P
XJP        49.60       1.00   S
YZP        54.50       1.00   P
YZP        99.20       1.00   S
#            620305
EMS        50.80       1.00   P
EMS        88.70       1.00   S
GDS        60.46       1.00   P
HMS        49.90       1.00   P
JJS        69.83       1.00   P
MDS        57.96       1.00   P
WMP        41.80       1.00   P
WMP        72.30       1.00   S
XJP        48.50       1.00   P
XJP        84.00       1.00   S
YGD        58.00       1.00   P
YZP        66.33       1.00   P
ZJG        79.82       1.00   P
#            620306
GDS        20.70       1.00   P
GDS        34.10       1.00   S
HMS        53.27       1.00   P
HMS        95.40       1.00   S
MDS        36.84       1.00   P
WMP        48.50       1.00   P
WMP        80.40       1.00   S
XJP        30.41       1.00   P
XJP        51.00       1.00   S
#            620307
EMS        41.40       1.00   P
EMS        68.80       1.00   S
GDS        20.80       1.00   P
GDS        34.40       1.00   S
HMS        53.24       1.00   P
HMS        95.70       1.00   S
WMP        46.72       1.00   P
WMP        79.70       1.00   S
XJP        30.46       1.00   P
XJP        51.40       1.00   S
YGD        52.13       1.00   P
YGD        90.40       1.00   S
YZP        51.80       1.00   P
YZP        86.30       1.00   S
#            620308
EMS        32.50       1.00   P
EMS        53.90       1.00   S
GDS         8.90       1.00   P
HMS        45.45       1.00   P
HMS        78.50       1.00   S
HWS        53.39       1.00   P
JJS        51.48       1.00   P
MDS        26.15       1.00   P
WMP        39.51       1.00   P
WMP        68.80       1.00   S
YGD        42.45       1.00   P
YGD        72.80       1.00   S
YZP        39.49       1.00   P
YZP        67.20       1.00   S
ZJG        57.45       1.00   P
#            620309
EMS        49.00       1.00   P
GDS        53.37       1.00   P
HMS        50.60       1.00   P
HWS        40.70       1.00   P
JJS        69.61       1.00   P
LIT        67.58       1.00   P
LZZ        59.73       1.00   P
MDS        55.07       1.00   P
MEK        81.17       1.00   P
WMP        40.52       1.00   P
YZP        63.99       1.00   P
ZJG        78.69       1.00   P
#            620311
EMS        15.20       1.00   P
EMS        25.10       1.00   S
GDS        35.22       1.00   P
GDS        58.90       1.00   S
HMS        20.80       1.00   P
HMS        34.00       1.00   S
HWS        21.60       1.00   P
HWS        35.60       1.00   S
JJS        41.62       1.00   P
LZZ        40.40       1.00   P
MDS        26.38       1.00   P
WMP         6.50       1.00   P
XJP        18.10       1.00   P
XJP        30.00       1.00   S
YGD        27.82       1.00   P
YGD        47.30       1.00   S
YZP        37.30       1.00   P
YZP        64.20       1.00   S
#            620312
EMS        57.00       1.00   P
GDS        38.54       1.00   P
HMS        67.16       1.00   P
JJS        55.84       1.00   P
MDS        46.34       1.00   P
MEK        14.01       1.00   P
MEK        23.20       1.00   S
WMP        65.27       1.00   P
XJP        54.31       1.00   P
YGD        56.31       1.00   P
YZP        42.78       1.00   P
ZJG        53.63       1.00   P
#            620313
EMS        72.91       1.00   P
GDS        74.50       1.00   P
HMS        78.64       1.00   P
JJS        94.43       1.00   P
LZZ        90.59       1.00   P
MDS        77.99       1.00   P
MDS       131.56       1.00   S
MEK        98.86       1.00   P
MEK       197.90       1.00   S
WMP        68.29       1.00   P
WMP       123.97       1.00   S
XJP        66.64       1.00   P
XJP       113.15       1.00   S
YZP        88.24       1.00   P
ZJG       103.93       1.00   P
#            620315
EMS        35.20       1.00   P
EMS        59.50       1.00   S
GDS        53.45       1.00   P
HMS        29.90       1.00   P
HMS        50.10       1.00   S
HWS        12.10       1.00   P
HWS        21.10       1.00   S
JJS        57.40       1.00   P
LZZ        36.80       1.00   P
LZZ        61.40       1.00   S
MDS        44.37       1.00   P
WMP        25.70       1.00   P
WMP        43.40       1.00   S
XJP        39.59       1.00   P
YGD        40.26       1.00   P
YZP        50.88       1.00   P
#            620316
EMS         9.10       1.00   P
EMS        14.80       1.00   S
GDS        23.50       1.00   P
GDS        38.50       1.00   S
HMS        19.20       1.00   P
HMS        31.70       1.00   S
HWS        31.48       1.00   P
HWS        52.20       1.00   S
JJS        28.94       1.00   P
JJS        49.20       1.00   S
LZZ        39.46       1.00   P
MDS        10.17       1.00   P
MEK        41.76       1.00   P
WMP        18.10       1.00   P
WMP        29.80       1.00   S
XJP        15.10       1.00   P
XJP        25.20       1.00   S
YGD        16.40       1.00   P
YGD        27.40       1.00   S
YZP        21.30       1.00   P
YZP        35.10       1.00   S
ZJG        38.32       1.00   P
#            620317
EMS        59.30       1.00   P
EMS       100.77       1.00   S
HMS        66.30       1.00   P
HMS       117.35       1.00   S
HWS        63.69       1.00   P
HWS       112.61       1.00   S
JJS        81.10       1.00   P
MDS        60.87       1.00   P
MDS       106.19       1.00   S
WMP        57.01       1.00   P
WMP        96.56       1.00   S
XJP        50.42       1.00   P
XJP        83.25       1.00   S
YZP        73.44       1.00   P
#            620318
EMS        35.40       1.00   P
EMS        58.60       1.00   S
GDS        53.30       1.00   P
HMS        30.20       1.00   P
HMS        50.40       1.00   S
HWS        12.20       1.00   P
HWS        20.80       1.00   S
MDS        44.27       1.00   P
XJP        39.30       1.00   P
XJP        65.20       1.00   S
#            620319
GDS        29.25       1.00   P
GDS        49.00       1.00   S
LIT        22.52       1.00   P
MEK        30.49       1.00   P
MEK        50.80       1.00   S
WMP        62.97       1.00   P
WMP       108.00       1.00   S
YZP        48.16       1.00   P
YZP        81.20       1.00   S
#            620320
EMS        30.90       1.00   P
EMS        50.50       1.00   S
GDS        44.50       1.00   P
GDS        74.70       1.00   S
HMS        33.70       1.00   P
HMS        57.40       1.00   S
HWS        26.01       1.00   P
JJS        56.38       1.00   P
LIT        60.37       1.00   P
LZZ        46.93       1.00   P
MDS        40.35       1.00   P
MEK        67.30       1.00   P
WMP        20.90       1.00   P
WMP        35.50       1.00   S
XJP        27.70       1.00   P
XJP        46.60       1.00   S
YGD        41.40       1.00   P
YGD        70.60       1.00   S
YTS        75.80       1.00   P
YZP        49.10       1.00   P
YZP        85.40       1.00   S
ZJG        63.58       1.00   P
#            620321
EMS        56.01       1.00   P
GDS        52.55       1.00   P
HMS        66.27       1.00   P
LIT        54.34       1.00   P
MDS        57.88       1.00   P
WMP        54.75       1.00   P
XJP        45.90       1.00   P
XJP        77.40       1.00   S
#            620322
EMS        47.49       1.00   P
HMS        45.80       1.00   P
HMS        77.70       1.00   S
HWS        35.00       1.00   P
HWS        58.90       1.00   S
LZZ        54.60       1.00   P
MDS        52.49       1.00   P
WMP        37.30       1.00   P
WMP        62.80       1.00   S
XJP        44.00       1.00   P
XJP        74.80       1.00   S
#            620323
EMS        46.30       1.00   P
EMS        80.90       1.00   S
GDS        55.14       1.00   P
HMS        47.30       1.00   P
HMS        86.30       1.00   S
HWS        40.40       1.00   P
HWS        68.10       1.00   S
JJS        65.83       1.00   P
LZZ        58.86       1.00   P
MDS        53.17       1.00   P
MEK        77.77       1.00   P
XJP        41.10       1.00   P
XJP        71.20       1.00   S
YGD        54.13       1.00   P
YZP        62.23       1.00   P
ZJG        76.25       1.00   P
#                 3
QCH         5.40       0.50   P
QCH         8.90       0.50   S
PWU         9.50       0.50   P
PWU        14.90       0.50   S
AXI        19.30       0.50   P
AXI        32.40       0.50   S
SPA        24.30       0.50   P
SPA        40.50       0.50   S
JHE        27.30       0.50   P
JHE        45.60       0.50   S
JJS        30.30       1.00   P
JJS        50.10       1.00   S
#                 4
JHE         8.40       0.50   P
JHE        12.40       0.50   S
WCH        10.40       0.50   P
WCH        17.50       0.50   S
MXI        12.20       0.50   P
MXI        20.40       0.50   S
YZP        13.00       1.00   P
YZP        21.40       1.00   S
#                 5
JLO        12.60       0.50   P
JLO        20.60       0.50   S
GDS        20.30       1.00   P
GDS        33.60       1.00   S
GZA        23.80       0.50   P
GZA        38.90       0.50   S
WMP        28.80       1.00   P
WMP        47.80       1.00   S
#                12
GDS        19.60       1.00   P
GDS        32.20       1.00   S
LFG        21.20       0.50   P
LFG        35.60       0.50   S
GZA        22.40       0.50   P
GZA        37.40       0.50   S
SMI        23.40       0.50   P
SMI        38.40       0.50   S
YHZ        23.70       0.50   P
YHZ        40.70       0.50   S
MLI        28.40       0.50   P
MLI        46.40       0.50   S
DFU        28.80       0.50   P
DFU        48.40       0.50   S
XJP        29.40       1.00   P
XJP        49.40       1.00   S
DBC        31.10       0.50   P
DBC        52.00       0.50   S
YYC        35.60       0.50   P
YYC        60.70       0.50   S
XJI        36.40       0.50   P
XJI        60.80       0.50   S
JLO        11.70       0.50   P
JLO        18.80       0.50   S
#                36
MXI         8.60       0.50   P
MXI        14.50       0.50   S
HSH         9.50       0.50   P
HSH        15.50       0.50   S
WCH        10.90       0.50   P
WCH        16.90       0.50   S
SPA        12.90       0.50   P
SPA        21.70       0.50   S
PWU        18.70       0.50   P
PWU        31.50       0.50   S
MEK        21.70       1.00   P
MEK        35.90       1.00   S
#                44
XJP        16.80       1.00   P
XJP        28.60       1.00   S
JLO        18.90       0.50   P
XJI        21.50       0.50   P
XJI        35.50       0.50   S
GDS         3.70       1.00   P
GDS         5.90       1.00   S
GZA         5.70       0.50   P
GZA         8.90       0.50   S
#                82
GZA         9.90       0.50   P
GZA        16.50       0.50   S
SMI        10.90       0.50   P
SMI        17.90       0.50   S
JLO        14.70       0.50   P
JLO        24.20       0.50   S
LFG        17.30       0.50   P
LFG        28.00       0.50   S
#                98
XGS        11.70       0.50   P
XGS        20.70       0.50   S
PUW        13.50       0.50   P
PUW        21.30       0.50   S
PZH        14.50       0.50   P
PZH        23.90       0.50   S
MLI        16.50       0.50   P
MLI        27.30       0.50   S
HTW        18.90       0.50   P
HTW        33.00       0.50   S
HLI        19.50       0.50   P
HLI        31.90       0.50   S
#               115
JLO        12.40       0.50   P
JLO        20.10       0.50   S
GDS        20.30       1.00   P
GDS        33.30       1.00   S
LFG        22.30       0.50   P
LFG        37.10       0.50   S
GZA        23.30       0.50   P
GZA        38.10       0.50   S
SMI        23.50       0.50   P
SMI        38.90       0.50   S
YHZ        25.00       0.50   P
YHZ        41.90       0.50   S
MLI        29.50       0.50   P
MLI        48.50       0.50   S
DFU        29.50       0.50   P
DFU        48.50       0.50   S
XJP        30.20       1.00   P
XJP        50.90       1.00   S
DBC        31.90       0.50   P
DBC        53.50       0.50   S
BTA        34.70       0.50   P
BTA        57.30       0.50   S
XJI        37.30       0.50   P
XJI        61.50       0.50   S
#               120
GZA        53.70       0.50   P
LZZ         3.20       1.00   P
LZZ         5.50       1.00   S
MEK        64.40       1.00   P
YZW        17.30       0.50   P
YZW        28.30       0.50   S
LZH        17.70       0.50   P
LZH        27.70       0.50   S
SFS        20.90       0.50   P
SFS        35.30       0.50   S
HMS        25.80       1.00   P
HMS        42.70       1.00   S
HWS        27.00       1.00   P
HWS        45.30       1.00   S
YGD        31.60       1.00   P
YGD        54.40       1.00   S
WMP        35.00       1.00   P
WMP        60.60       1.00   S
MXI        46.10       0.50   P
#               133
AXI         9.30       0.50   P
AXI        15.00       0.50   S
MXI        10.30       0.50   P
MXI        17.40       0.50   S
ZJG        11.60       1.00   P
ZJG        18.80       1.00   S
JHE        11.60       0.50   P
JHE        19.10       0.50   S
WCH        14.00       0.50   P
WCH        23.00       0.50   S
PWU        16.60       0.50   P
PWU        27.00       0.50   S
JJS        17.90       1.00   P
JJS        29.20       1.00   S
YZP        21.40       1.00   P
YZP        35.60       1.00   S
SPA        22.20       0.50   P
SPA        36.50       0.50   S
QCH        22.80       0.50   P
QCH        38.00       0.50   S
HSH        23.00       0.50   P
HSH        38.60       0.50   S
YGD        29.60       1.00   P
YGD        49.40       1.00   S
MEK        34.00       1.00   P
MEK        56.30       1.00   S
XJI        34.30       0.50   P
XJI        57.00       0.50   S
#               137
WMP         4.70       1.00   P
WMP         6.70       1.00   S
EMS        19.70       1.00   S
HMS        17.00       1.00   P
HMS        27.60       1.00   S
XJP        17.70       1.00   P
XJP        29.40       1.00   S
LBO        18.40       0.50   P
LBO        29.40       0.50   S
SFS        21.00       0.50   P
SFS        34.40       0.50   S
HWS        22.10       1.00   P
HWS        36.70       1.00   S
YGD        24.20       1.00   P
YGD        39.40       1.00   S
YZW        24.20       0.50   P
YZW        39.80       0.50   S
LZH        25.40       0.50   P
LZH        50.60       0.50   S
BYD        27.60       0.50   P
YHZ        27.90       0.50   P
YHZ        46.30       0.50   S
LFG        29.60       0.50   P
LFG        49.20       0.50   S
GZA        32.40       0.50   P
GZA        54.00       0.50   S
YZP        35.00       1.00   P
YZP        57.60       1.00   S
#               138
WMP         3.40       1.00   P
WMP         5.40       1.00   S
EMS        18.20       1.00   S
HMS        16.20       1.00   P
HMS        25.60       1.00   S
XJP        16.30       1.00   P
XJP        27.90       1.00   S
LBO        17.30       0.50   P
LBO        27.90       0.50   S
HWS        20.90       1.00   P
HWS        34.40       1.00   S
GZA        32.30       0.50   P
GZA        52.50       0.50   S
YZP        33.30       1.00   P
YZP        55.90       1.00   S
#               149
XJI        18.50       0.50   P
XJI        30.50       0.50   S
YZP        24.30       1.00   P
YZP        39.00       1.00   S
GZA         7.90       0.50   P
GZA        12.90       0.50   S
GDS        10.60       1.00   P
GDS        18.20       1.00   S
#               153
SPA        25.20       0.50   P
SPA        41.60       0.50   S
MEK        32.40       1.00   P
MEK        53.50       1.00   S
JHE         4.30       0.50   P
JHE         7.00       0.50   S
MXI         7.30       0.50   P
MXI        11.60       0.50   S
AXI         8.20       0.50   P
AXI        13.60       0.50   S
WCH         9.60       0.50   P
WCH        15.60       0.50   S
ZJG        13.10       1.00   P
ZJG        22.70       1.00   S
JJS        14.60       1.00   P
JJS        23.80       1.00   S
YZP        16.20       1.00   P
YZP        27.00       1.00   S
PWU        20.80       0.50   P
PWU        34.80       0.50   S
HSH        22.20       0.50   P
HSH        36.40       0.50   S
#               191
JLO        13.00       0.50   P
JLO        21.10       0.50   S
GDS        20.80       1.00   P
GDS        34.30       1.00   S
LFG        23.00       0.50   P
LFG        37.40       0.50   S
GZA        23.60       0.50   P
GZA        39.00       0.50   S
SMI        23.80       0.50   P
SMI        39.50       0.50   S
YHZ        26.10       0.50   P
YHZ        41.00       0.50   S
DFU        27.90       0.50   P
DFU        46.40       0.50   S
MLI        29.40       0.50   P
MLI        48.60       0.50   S
XJP        31.00       1.00   P
XJP        52.70       1.00   S
DBC        32.70       0.50   P
DBC        54.20       0.50   S
MMZ        33.70       0.50   P
MMZ        57.60       0.50   S
BTA        34.90       0.50   P
BTA        57.50       0.50   S
YYC        37.70       0.50   P
YYC        63.50       0.50   S
#               196
PWU        18.00       0.50   P
PWU        30.00       0.50   S
AXI         5.00       0.50   P
AXI         8.20       0.50   S
JHE         6.60       0.50   P
JHE        10.80       0.50   S
MXI         7.60       0.50   P
MXI        12.50       0.50   S
WCH        11.00       0.50   P
WCH        18.00       0.50   S
#               243
MXI         5.00       0.50   P
MXI         7.70       0.50   S
JHE         5.20       0.50   P
JHE         8.60       0.50   S
WCH         7.60       0.50   P
WCH        12.20       0.50   S
JHE         8.40       0.50   P
JHE        14.20       0.50   S
#               255
EMS        21.90       1.00   S
GDS        16.20       1.00   P
GDS        26.40       1.00   S
YZP        25.70       1.00   P
YZP        43.10       1.00   S
HMS        26.70       1.00   P
HMS        45.70       1.00   S
XJP        11.10       1.00   P
XJP        19.20       1.00   S
GZA        13.60       0.50   P
GZA        21.90       0.50   S
#               293
EMS        20.00       1.00   S
XJP        16.10       1.00   P
XJP        25.90       1.00   S
GZA        18.30       0.50   P
GZA        29.90       0.50   S
SMI        20.80       0.50   P
SMI        34.00       0.50   S
GDS        21.00       1.00   P
GDS        34.60       1.00   S
YZP        21.30       1.00   P
YZP        35.20       1.00   S
WMP        21.60       1.00   P
WMP        36.00       1.00   S
HMS        23.30       1.00   P
HMS        38.60       1.00   S
XJI        25.20       0.50   P
XJI        41.60       0.50   S
LBO        32.60       0.50   P
LBO        54.90       0.50   S
JLO        33.10       0.50   P
JLO        55.10       0.50   S
#               296
MXI        20.50       0.50   P
MXI        33.30       0.50   S
YZP         7.10       1.00   P
YZP        12.60       1.00   S
WCH        11.90       0.50   P
WCH        19.10       0.50   S
JHE        14.30       0.50   P
JHE        23.50       0.50   S
#               307
JHE         9.70       0.50   P
JHE        15.70       0.50   S
MXI        10.90       0.50   P
MXI        17.50       0.50   S
WCH        14.40       0.50   P
WCH        23.20       0.50   S
AXI         4.60       0.50   P
AXI         7.60       0.50   S
#               308
JHE        35.80       0.50   P
JHE        60.30       0.50   S
HMS         6.00       1.00   P
HMS         8.80       1.00   S
SFS        13.30       0.50   P
SFS        20.90       0.50   S
YZW        13.50       0.50   P
YZW        21.30       0.50   S
HWS        22.30       1.00   P
HWS        37.40       1.00   S
LZZ        25.30       1.00   P
LZZ        43.00       1.00   S
YZP        30.30       1.00   P
YZP        51.10       1.00   S
XJP        32.00       1.00   P
XJP        53.30       1.00   S
LBO        32.30       0.50   P
LBO        54.10       0.50   S
#               322
XJI         9.30       0.50   P
XJI        14.70       0.50   S
MEK        10.50       1.00   P
MEK        17.00       1.00   S
HSH        15.30       0.50   P
HSH        25.10       0.50   S
WCH        18.50       0.50   P
WCH        30.50       0.50   S
YZP        20.90       1.00   P
YZP        34.90       1.00   S
MXI        23.00       0.50   P
MXI        38.00       0.50   S
DFU        24.40       0.50   P
DFU        40.50       0.50   S
GZA        24.90       0.50   P
GZA        41.10       0.50   S
JHE        25.00       0.50   P
JHE        41.10       0.50   S
GDS        26.90       1.00   P
GDS        44.70       1.00   S
RTA        28.30       0.50   P
RTA        46.50       0.50   S
SPA        29.90       0.50   P
SPA        49.80       0.50   S
AXI        31.50       0.50   P
AXI        52.30       0.50   S
PWU        39.30       0.50   P
PWU        65.10       0.50   S
#               337
JHE         4.00       0.50   P
JHE         6.20       0.50   S
JHE         4.00       0.50   P
JHE         6.20       0.50   S
MXI         6.40       0.50   P
MXI        10.90       0.50   S
WCH         7.10       0.50   P
WCH        11.30       0.50   S
#               353
YZP         7.50       1.00   P
YZP        12.30       1.00   S
WCH         9.30       0.50   P
WCH        15.10       0.50   S
JHE         9.50       0.50   P
JHE        15.40       0.50   S
MXI        12.70       0.50   P
MXI        21.00       0.50   S
AXI        20.10       0.50   P
AXI        33.30       0.50   S
PWU        30.70       0.50   P
PWU        51.30       0.50   S
#               354
ZJG        22.50       1.00   P
ZJG        38.80       1.00   S
XJI        23.90       0.50   P
XJI        38.60       0.50   S
PWU        29.20       0.50   P
PWU        47.90       0.50   S
HMS        30.30       1.00   P
HMS        52.60       1.00   S
SPA        30.90       0.50   P
SPA        50.00       0.50   S
GZA        32.30       0.50   P
GZA        53.50       0.50   S
YZP         6.40       1.00   P
YZP        10.60       1.00   S
JHE         7.90       0.50   P
JHE        12.90       0.50   S
WCH         8.50       0.50   P
WCH        14.10       0.50   S
MXI        11.50       0.50   P
MXI        19.30       0.50   S
AXI        17.10       0.50   P
AXI        28.20       0.50   S
#               356
YZP         8.90       1.00   P
YZP        14.70       1.00   S
JHE         9.40       0.50   P
JHE        15.70       0.50   S
WCH        10.70       0.50   P
WCH        16.90       0.50   S
MXI        13.40       0.50   P
MXI        21.90       0.50   S
HSH        23.90       0.50   P
HSH        39.60       0.50   S
PWU        31.90       0.50   P
PWU        53.50       0.50   S
SPA        32.90       0.50   P
SPA        53.90       0.50   S
GZA        34.90       0.50   P
GZA        57.70       0.50   S
MEK        35.10       1.00   P
MEK        51.90       1.00   S
#               370
WCH        24.80       0.50   P
WCH        41.50       0.50   S
SMI        25.00       0.50   P
SMI        41.60       0.50   S
HMS        26.80       1.00   P
HMS        44.90       1.00   S
JHE        26.90       0.50   P
JHE        44.30       0.50   S
WMP        28.50       1.00   P
WMP        49.30       1.00   S
MXI        29.50       0.50   P
MXI        49.30       0.50   S
AXI        32.10       0.50   P
AXI        54.70       0.50   S
YHZ        34.00       0.50   P
YHZ        57.50       0.50   S
MEK        34.70       1.00   P
MEK        56.70       1.00   S
HSH        34.70       0.50   P
HSH        57.30       0.50   S
DFU        35.90       0.50   P
DFU        59.90       0.50   S
JLO        36.90       0.50   P
JLO        61.00       0.50   S
LBO        39.30       0.50   P
LBO        64.70       0.50   S
YZP        16.30       1.00   P
YZP        26.70       1.00   S
EMS        28.80       1.00   S
GZA        17.80       0.50   P
GZA        28.80       0.50   S
YGD        19.10       1.00   P
YGD        31.60       1.00   S
XJI        20.40       0.50   P
XJI        33.40       0.50   S
GDS        21.00       1.00   P
GDS        34.70       1.00   S
XJP        21.30       1.00   P
XJP        34.80       1.00   S
#               373
PZH        19.00       0.50   P
PZH        31.60       0.50   S
XGS        21.80       0.50   P
XGS        36.60       0.50   S
MLI        22.20       0.50   P
MLI        37.00       0.50   S
PUW        22.50       0.50   P
PUW        37.60       0.50   S
HTW        27.60       0.50   P
HTW        46.50       0.50   S
DBC        32.60       0.50   P
DBC        54.30       0.50   S
#               374
MXI         2.90       0.50   P
MXI         4.90       0.50   S
WCH         7.10       0.50   P
WCH        11.60       0.50   S
JHE         8.30       0.50   P
JHE        13.80       0.50   S
AXI        10.30       0.50   P
AXI        17.10       0.50   S
ZJG        13.00       1.00   P
ZJG        23.40       1.00   S
HSH        14.50       0.50   P
HSH        23.90       0.50   S
SPA        17.70       0.50   P
SPA        28.90       0.50   S
YZP        18.20       1.00   P
YZP        29.90       1.00   S
MEK        25.90       1.00   P
MEK        42.70       1.00   S
#               381
PWU        32.00       0.50   P
PWU        53.20       0.50   S
GZA        35.20       0.50   P
GZA        58.20       0.50   S
YZP         9.20       1.00   P
YZP        14.70       1.00   S
WCH         9.80       0.50   P
WCH        15.80       0.50   S
JHE        10.50       0.50   P
JHE        17.80       0.50   S
MXI        13.50       0.50   P
MXI        21.90       0.50   S
HSH        24.00       0.50   P
HSH        39.00       0.50   S
HSH        39.00       0.50   S
#               385
SPA        23.60       0.50   S
MXI         9.50       0.50   P
MXI        15.30       0.50   S
PWU        10.10       0.50   P
PWU        17.20       0.50   S
AXI        11.20       0.50   P
AXI        18.00       0.50   S
WCH        14.60       0.50   P
WCH        24.40       0.50   S
HSH        19.10       0.50   P
HSH        31.60       0.50   S
#               386
LZZ        15.50       1.00   P
LZZ        26.50       1.00   S
LZH        21.90       0.50   P
LZH        35.50       0.50   S
YZW        29.70       0.50   P
YZW        48.50       0.50   S
HWS        33.10       1.00   P
HWS        55.40       1.00   S
#               400
MXI         4.00       0.50   P
MXI         6.30       0.50   S
JHE         8.30       0.50   P
JHE        13.70       0.50   S
WCH         8.80       0.50   P
WCH        14.30       0.50   S
AXI         9.10       0.50   P
AXI        14.90       0.50   S
#               401
MEK         7.40       1.00   P
MEK        11.90       1.00   S
XJI        10.70       0.50   P
XJI        17.50       0.50   S
HSH        13.40       0.50   P
HSH        22.40       0.50   S
WCH        18.70       0.50   P
WCH        30.90       0.50   S
DFU        22.90       0.50   P
DFU        37.90       0.50   S
YZP        22.90       1.00   P
YZP        37.90       1.00   S
RTA        25.50       0.50   P
RTA        42.40       0.50   S
#               402
BYD        22.00       0.50   P
SMI        27.00       0.50   P
SMI        45.00       0.50   S
YPU        28.40       0.50   P
YPU        47.60       0.50   S
WMP         8.00       1.00   P
WMP        13.80       1.00   S
LBO         9.30       0.50   P
LBO        15.20       0.50   S
HWS        18.60       1.00   P
HWS        31.00       1.00   S
EMS        31.80       1.00   S
HMS        21.90       1.00   P
HMS        36.70       1.00   S
HMS        22.50       1.00   P
HMS        37.50       1.00   S
YZW        26.70       0.50   P
YZW        43.70       0.50   S
LZH        29.30       0.50   P
LZH        49.90       0.50   S
#               405
JLO        11.90       0.50   P
JLO        19.50       0.50   S
GDS        20.00       1.00   P
GDS        33.10       1.00   S
GZA        23.00       0.50   P
GZA        38.20       0.50   S
SMI        23.30       0.50   P
SMI        38.60       0.50   S
YHZ        24.90       0.50   P
YHZ        41.20       0.50   S
DFU        26.60       0.50   P
DFU        44.60       0.50   S
XJP        29.80       1.00   P
XJP        49.30       1.00   S
BTA        34.20       0.50   P
BTA        56.40       0.50   S
#               410
WMP        27.60       1.00   S
GDS        37.40       1.00   S
XJP        11.70       1.00   P
XJP        19.10       1.00   S
HMS        20.90       1.00   P
HMS        34.50       1.00   S
YZP        25.20       1.00   P
YZP        41.70       1.00   S
#               414
YTS        11.00       1.00   P
YTS        18.20       1.00   S
QCH        17.60       0.50   P
QCH        28.80       0.50   S
PWU        28.00       0.50   P
PWU        46.00       0.50   S
ZJG        33.40       1.00   P
ZJG        55.40       1.00   S
#               422
MEK         5.80       1.00   P
MEK         9.50       1.00   S
RTA        14.50       0.50   P
RTA        24.10       0.50   S
HSH        18.50       0.50   P
HSH        30.30       0.50   S
XJI        19.00       0.50   P
XJI        31.50       0.50   S
#               426
MEK         7.80       1.00   P
MEK        12.80       1.00   S
XJI        10.30       0.50   P
XJI        17.10       0.50   S
HSH        14.50       0.50   P
HSH        23.60       0.50   S
WCH        19.50       0.50   P
WCH        32.30       0.50   S
#               437
SPA        28.50       0.50   P
SPA        46.80       0.50   S
ZJG        10.90       1.00   P
ZJG        18.40       1.00   S
QCH        12.20       0.50   P
QCH        19.60       0.50   S
PWU        12.70       0.50   P
PWU        20.70       0.50   S
YTS        15.80       1.00   P
YTS        26.60       1.00   S
AXI        16.00       0.50   P
AXI        26.00       0.50   S
JJS        24.50       1.00   P
JJS        41.00       1.00   S
JHE        25.00       0.50   P
JHE        41.00       0.50   S
YZP        34.50       1.00   P
YZP        57.40       1.00   S
#               439
XJI        36.70       0.50   P
JLO        12.40       0.50   P
JLO        20.00       0.50   S
GDS        20.10       1.00   P
GDS        33.40       1.00   S
LFG        21.80       0.50   P
LFG        36.90       0.50   S
SMI        22.70       0.50   P
SMI        37.60       0.50   S
GZA        23.50       0.50   P
GZA        38.50       0.50   S
YHZ        25.00       0.50   P
YHZ        42.10       0.50   S
XJP        30.10       1.00   P
XJP        49.70       1.00   S
#               443
LFG        22.70       0.50   P
LFG        37.80       0.50   S
YHZ        25.60       0.50   P
YHZ        42.90       0.50   S
XJI        38.10       0.50   P
JLO        13.40       0.50   P
JLO        21.10       0.50   S
GDS        21.20       1.00   P
GDS        34.10       1.00   S
GZA        24.10       0.50   P
GZA        40.20       0.50   S
SMI        24.40       0.50   P
SMI        40.20       0.50   S
MLI        29.10       0.50   P
MLI        48.60       0.50   S
DFU        30.60       0.50   P
DFU        49.60       0.50   S
XJP        30.90       1.00   P
XJP        50.40       1.00   S
BTA        35.00       0.50   P
BTA        57.30       0.50   S
#               447
JHE         5.80       0.50   P
JHE         9.30       0.50   S
AXI         6.10       0.50   P
AXI        10.10       0.50   S
MXI         6.50       0.50   P
MXI        10.90       0.50   S
WCH        10.00       0.50   P
WCH        16.50       0.50   S
#               454
JHE         7.30       0.50   P
JHE        11.80       0.50   S
WCH        10.70       0.50   P
WCH        17.30       0.50   S
YZP        12.60       1.00   P
